t_ms,sys_state,req_mode,whl_rpm,whl_ok,whl_fresh,mot_rpm,carrier_rpm,err_rpm,integral,regen_cmd,assist_cmd,iq,mot_i,cap_v,bus_v,fault,inhibit
17422,4,2,43.8,1,0,89.6,11.1,-6.72,1.07,1.07,0.00,-2.07,-2.09,19.9,19.9,0,0
17449,4,2,43.8,1,0,94.5,11.1,-6.72,0.80,0.80,0.00,-1.44,-1.46,19.9,19.9,0,0
17476,4,2,43.8,1,0,94.5,11.1,-6.72,0.53,0.53,0.00,-1.44,-1.46,19.9,19.9,0,0
17503,4,2,43.8,1,0,88.4,11.1,-6.72,0.27,0.27,0.00,-0.89,-0.90,19.9,19.9,0,0
17530,4,2,43.8,1,0,88.4,11.1,-6.72,0.00,0.00,0.00,-0.89,-0.90,19.9,19.9,0,0
17556,4,2,43.8,1,0,82.9,11.1,-6.72,0.00,0.00,0.00,-0.38,-0.38,19.9,19.9,0,0
17583,4,2,43.8,1,0,82.9,11.1,-6.72,0.00,0.00,0.00,-0.38,-0.38,19.9,19.9,0,0
17609,4,2,43.8,1,0,76.5,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
17636,4,2,43.8,1,0,76.5,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
17663,4,2,43.8,1,0,73.5,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
17689,4,2,43.8,1,0,73.5,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
17716,4,2,43.8,1,0,74.8,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
17742,4,2,43.8,1,0,74.8,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
17771,4,2,43.8,1,0,108.7,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
17799,4,2,43.8,1,0,108.7,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
17825,4,2,43.8,1,0,133.5,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
17853,4,2,43.8,1,0,133.5,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
17880,2,0,33.1,1,0,142.6,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
17906,2,0,33.1,1,0,142.6,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
17933,2,0,33.1,1,0,144.7,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
17959,2,0,33.1,1,0,144.7,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
17986,2,0,33.1,1,0,144.3,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18013,2,0,33.1,1,0,144.3,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18039,2,0,33.1,1,0,142.5,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18066,2,0,33.1,1,0,142.5,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18093,2,0,33.1,1,0,127.2,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18119,2,0,33.1,1,0,127.2,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18146,2,0,33.1,1,0,139.0,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18172,2,0,33.1,1,0,139.0,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18198,2,0,33.1,1,0,157.2,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18225,2,0,33.1,1,0,157.2,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18252,2,0,37.8,1,1,164.7,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18278,2,0,46.1,1,0,164.7,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18306,2,0,50.5,1,0,165.9,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
18332,2,0,50.5,1,0,165.9,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
18359,2,0,50.5,1,0,164.7,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18386,2,0,50.5,1,0,164.7,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18412,2,0,50.5,1,0,160.9,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18439,2,0,50.5,1,0,160.9,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18466,2,0,50.5,1,0,137.1,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
18493,2,0,50.5,1,0,137.1,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
18520,2,0,50.5,1,0,154.5,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18547,2,0,50.5,1,0,154.5,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
18574,2,0,50.5,1,0,164.2,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
18601,2,0,50.5,1,0,164.2,11.1,-6.72,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
18628,4,2,54.3,1,1,166.2,0.0,5.43,0.11,0.11,0.00,+0.00,+0.00,19.9,19.9,0,0
18655,4,2,54.3,1,0,166.2,0.0,5.43,0.33,0.33,0.00,+0.00,+0.00,19.9,19.9,0,0
18683,4,2,54.3,1,0,166.1,0.0,5.43,0.54,0.54,0.00,-0.12,-0.15,19.8,19.8,0,0
18710,4,2,54.3,1,0,166.1,0.0,5.43,0.76,0.76,0.00,-0.12,-0.15,19.8,19.8,0,0
18737,4,2,54.3,1,0,162.6,0.0,5.43,0.98,0.98,0.00,-0.37,-0.46,19.9,19.9,0,0
18764,4,2,54.3,1,0,162.6,0.0,5.43,1.19,1.19,0.00,-0.37,-0.46,19.9,19.9,0,0
18793,4,2,54.3,1,0,131.3,0.0,5.43,1.41,1.41,0.00,-0.73,-0.77,19.9,19.9,0,0
18822,4,2,54.3,1,0,131.3,0.0,5.43,1.63,1.63,0.00,-0.73,-0.77,19.9,19.9,0,0
18849,4,2,54.3,1,0,147.3,0.0,5.43,1.85,1.85,0.00,-1.45,-1.50,19.9,19.9,0,0
18877,4,2,54.3,1,0,147.3,0.0,5.43,2.06,2.06,0.00,-1.45,-1.50,19.9,19.9,0,0
18904,4,2,54.3,1,0,147.9,0.0,5.43,2.28,2.28,0.00,-1.65,-1.67,19.9,19.9,0,0
18934,4,2,54.3,1,0,147.9,0.0,5.43,2.50,2.50,0.00,-1.65,-1.67,19.9,19.9,0,0
18968,4,2,54.3,1,0,135.4,0.0,5.43,2.72,2.72,0.00,-2.08,-2.09,19.9,19.9,0,0
18995,4,2,54.3,1,0,119.7,0.0,5.43,2.93,2.93,0.00,-2.42,-2.43,19.9,19.9,0,0
19017,4,2,54.3,1,0,119.7,0.0,5.43,3.04,3.04,0.00,-2.42,-2.43,19.9,19.9,0,0
19039,4,2,54.3,1,0,119.7,0.0,5.43,3.26,3.26,0.00,-2.42,-2.43,19.9,19.9,0,0
19066,4,2,54.3,1,0,95.2,0.0,5.43,3.48,3.48,0.00,-2.77,-2.78,19.9,19.9,0,0
19093,4,2,49.5,1,1,95.2,17.8,-12.86,3.33,3.33,0.00,-2.77,-2.78,19.9,19.9,0,0
19120,3,1,42.3,1,0,69.9,17.8,-13.48,0.00,0.00,0.11,-3.41,-3.40,19.9,19.9,0,0
19147,4,2,42.3,1,0,69.9,0.0,4.23,0.17,0.17,0.00,-3.41,-3.40,19.9,19.9,0,0
19174,4,2,42.3,1,0,99.5,0.0,4.23,0.34,0.34,0.00,-2.18,-2.29,19.9,19.9,0,0
19202,4,2,42.3,1,0,99.5,0.0,4.23,0.51,0.51,0.00,-2.18,-2.29,19.9,19.9,0,0
19229,4,2,42.3,1,0,120.9,0.0,4.23,0.68,0.68,0.00,-0.22,-0.22,19.9,19.9,0,0
19256,4,2,42.3,1,0,120.9,0.0,4.23,0.85,0.85,0.00,-0.22,-0.22,19.9,19.9,0,0
19283,4,2,42.3,1,0,126.8,0.0,4.23,1.02,1.02,0.00,-0.54,-0.55,19.9,19.9,0,0
19312,4,2,42.3,1,0,126.8,0.0,4.23,1.18,1.18,0.00,-0.54,-0.55,19.9,19.9,0,0
19342,4,2,42.3,1,0,124.2,0.0,4.23,1.35,1.35,0.00,-0.89,-0.90,19.9,19.9,0,0
19369,4,2,42.3,1,0,124.2,0.0,4.23,1.52,1.52,0.00,-0.89,-0.90,19.9,19.9,0,0
19397,4,2,42.3,1,0,113.5,0.0,4.23,1.69,1.69,0.00,-1.13,-1.14,19.9,19.9,0,0
19423,4,2,42.3,1,0,113.5,0.0,4.23,1.86,1.86,0.00,-1.13,-1.14,19.9,19.9,0,0
19451,4,2,42.3,1,0,119.1,0.0,4.23,2.03,2.03,0.00,-1.86,-1.88,19.9,19.9,0,0
19478,4,2,42.3,1,0,119.1,0.0,4.23,2.20,2.20,0.00,-1.86,-1.88,19.9,19.9,0,0
19505,4,2,42.3,1,0,142.6,0.0,4.23,2.37,2.37,0.00,-1.96,-2.01,19.9,19.9,0,0
19532,4,2,42.3,1,0,142.6,0.0,4.23,2.54,2.54,0.00,-1.96,-2.01,19.9,19.9,0,0
19559,4,2,44.1,1,0,143.8,0.0,4.41,2.71,2.71,0.00,-2.18,-2.19,19.9,19.9,0,0
19586,4,2,44.1,1,0,143.8,0.0,4.41,2.89,2.89,0.00,-2.18,-2.19,19.9,19.9,0,0
19614,4,2,44.1,1,0,130.0,0.0,4.41,3.07,3.07,0.00,-2.52,-2.52,19.9,19.9,0,0
19640,4,2,44.1,1,0,130.0,0.0,4.41,3.24,3.24,0.00,-2.52,-2.52,19.9,19.9,0,0
19667,4,2,44.1,1,0,108.7,0.0,4.41,3.42,3.42,0.00,-2.83,-2.83,19.9,19.9,0,0
19695,4,2,44.1,1,0,108.7,0.0,4.41,3.60,3.60,0.00,-2.83,-2.83,19.9,19.9,0,0
19721,4,2,44.1,1,0,81.1,0.0,4.41,3.77,3.77,0.00,-3.17,-3.17,19.9,19.9,0,0
19748,4,2,44.1,1,0,81.1,0.0,4.41,3.95,3.95,0.00,-3.17,-3.17,19.9,19.9,0,0
19775,4,2,44.1,1,0,57.6,0.0,4.41,4.13,4.13,0.00,-3.69,-3.69,19.9,19.9,0,0
19802,4,2,44.1,1,0,57.6,0.0,4.41,4.30,4.30,0.00,-3.69,-3.69,19.9,19.9,0,0
19834,4,2,44.1,1,0,67.5,0.0,4.41,4.48,4.48,0.00,-4.21,-4.22,20.0,20.0,0,0
19861,4,2,44.1,1,0,67.5,0.0,4.41,4.66,4.66,0.00,-4.21,-4.22,20.0,20.0,0,0
19888,4,2,44.1,1,0,90.1,0.0,4.41,4.83,4.83,0.00,-4.45,-4.46,20.0,20.0,0,0
19915,4,2,44.1,1,0,90.1,0.0,4.41,5.01,5.01,0.00,-4.45,-4.46,20.0,20.0,0,0
19942,4,2,44.1,1,0,85.1,0.0,4.41,5.19,5.19,0.00,-4.53,-4.53,19.9,19.9,0,0
19973,4,2,47.8,1,1,85.1,19.4,-14.66,4.98,4.98,0.00,-4.53,-4.53,19.9,19.9,0,0
20003,4,2,47.8,1,0,-2.0,19.4,-14.66,4.69,4.69,0.00,-4.55,-4.34,19.9,19.9,0,0
20066,4,2,47.8,1,0,-2.0,19.4,-14.66,4.39,4.39,0.00,-4.55,-4.34,19.9,19.9,0,0
20088,4,2,47.8,1,0,0.1,19.4,-14.66,4.10,4.10,0.00,-0.58,-0.68,19.9,19.9,0,0
20130,4,2,47.8,1,0,0.1,19.4,-14.66,3.81,3.81,0.00,-0.58,-0.68,19.9,19.9,0,0
20157,4,2,47.8,1,0,0.1,19.4,-14.66,3.22,3.22,0.00,-1.69,-1.84,19.9,19.9,0,0
20184,4,2,47.8,1,0,0.1,19.4,-14.66,2.63,2.63,0.00,-1.69,-1.84,19.9,19.9,0,0
20211,4,2,47.8,1,0,44.6,19.4,-14.66,2.05,2.05,0.00,-3.83,-3.85,20.0,20.0,0,0
20238,4,2,47.8,1,0,44.6,19.4,-14.66,1.46,1.46,0.00,-3.83,-3.85,20.0,20.0,0,0
20265,4,2,47.8,1,0,93.1,19.4,-14.66,0.87,0.87,0.00,-2.52,-2.55,20.0,20.0,0,0
20293,4,2,47.8,1,0,93.1,19.4,-14.66,0.29,0.29,0.00,-2.52,-2.55,20.0,20.0,0,0
20321,4,2,47.8,1,0,116.9,19.4,-14.66,0.00,0.00,0.00,-1.13,-1.19,19.9,19.9,0,0
20345,2,0,90.3,1,1,116.9,19.4,-14.66,0.00,0.00,0.00,-1.13,-1.19,19.9,19.9,0,0
20373,2,0,90.3,1,0,124.5,19.4,-14.66,0.00,0.00,0.00,-0.15,-0.16,19.9,19.9,0,0
20399,2,0,90.3,1,0,124.5,19.4,-14.66,0.00,0.00,0.00,-0.15,-0.16,19.9,19.9,0,0
20427,2,0,90.3,1,0,123.7,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20453,2,0,90.3,1,0,123.7,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20480,2,0,90.3,1,0,124.3,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20508,2,0,90.3,1,0,124.3,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20535,2,0,90.3,1,0,116.0,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20562,2,0,90.3,1,0,116.0,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20588,2,0,90.3,1,0,118.3,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20616,2,0,90.3,1,0,118.3,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20644,2,0,90.3,1,0,141.1,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20670,2,0,90.3,1,0,141.1,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20697,2,0,90.3,1,0,153.4,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20725,2,0,90.3,1,0,153.4,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20752,2,0,90.3,1,0,156.8,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20779,2,0,76.9,1,0,156.8,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20806,2,0,64.5,1,0,155.8,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20835,2,0,50.3,1,0,155.8,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20860,2,0,47.0,1,0,154.1,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20887,2,0,47.0,1,0,154.1,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20914,2,0,47.0,1,0,151.1,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20942,2,0,47.0,1,0,151.1,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20969,2,0,47.0,1,0,148.2,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
20996,2,0,47.0,1,0,148.2,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
21023,2,0,47.0,1,0,145.3,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
21050,2,0,47.0,1,0,145.3,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
21078,2,0,47.0,1,0,142.2,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
21104,2,0,47.0,1,0,142.2,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
21132,2,0,47.0,1,0,139.5,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
21159,2,0,47.0,1,0,139.5,19.4,-14.66,0.00,0.00,0.00,+0.00,+0.00,19.9,19.9,0,0
21187,4,2,48.4,1,1,136.0,3.0,1.82,0.04,0.04,0.00,+0.00,+0.00,19.9,19.9,0,0
21213,4,2,48.4,1,0,136.0,3.0,1.82,0.11,0.11,0.00,+0.00,+0.00,19.9,19.9,0,0
21240,4,2,48.4,1,0,132.8,3.0,1.82,0.18,0.18,0.00,-0.05,-0.05,19.9,19.9,0,0
21268,4,2,48.4,1,0,132.8,3.0,1.82,0.25,0.25,0.00,-0.05,-0.05,19.9,19.9,0,0
21290,4,2,48.4,1,0,129.0,3.0,1.82,0.29,0.29,0.00,-0.14,-0.20,19.9,19.9,0,0
21312,4,2,48.4,1,0,129.0,3.0,1.82,0.33,0.33,0.00,-0.14,-0.20,19.9,19.9,0,0
21336,4,2,48.4,1,0,125.3,3.0,1.82,0.40,0.40,0.00,-0.24,-0.25,19.9,19.9,0,0
21364,4,2,48.4,1,0,125.3,3.0,1.82,0.44,0.44,0.00,-0.24,-0.25,19.9,19.9,0,0
21385,4,2,48.4,1,0,125.3,3.0,1.82,0.51,0.51,0.00,-0.24,-0.25,19.9,19.9,0,0
21412,4,2,48.4,1,0,119.3,3.0,1.82,0.58,0.58,0.00,-0.37,-0.37,19.9,19.9,0,0
21439,4,2,48.4,1,0,119.3,3.0,1.82,0.65,0.65,0.00,-0.37,-0.37,19.9,19.9,0,0
21466,4,2,48.4,1,0,113.3,3.0,1.82,0.73,0.73,0.00,-0.50,-0.49,19.9,19.9,0,0
21494,4,2,48.4,1,0,113.3,3.0,1.82,0.80,0.80,0.00,-0.50,-0.49,19.9,19.9,0,0
21521,4,2,48.4,1,0,105.7,3.0,1.82,0.87,0.87,0.00,-0.65,-0.66,19.9,19.9,0,0
21548,4,2,48.4,1,0,105.7,3.0,1.82,0.94,0.94,0.00,-0.65,-0.66,19.9,19.9,0,0
21576,4,2,48.4,1,0,97.6,3.0,1.82,1.02,1.02,0.00,-0.78,-0.79,19.9,19.9,0,0
21602,4,2,48.4,1,0,97.6,3.0,1.82,1.09,1.09,0.00,-0.78,-0.79,19.9,19.9,0,0
21630,4,2,48.4,1,0,85.8,3.0,1.82,1.16,1.16,0.00,-0.91,-0.91,19.9,19.9,0,0
21656,4,2,48.4,1,0,85.8,3.0,1.82,1.23,1.23,0.00,-0.91,-0.91,19.9,19.9,0,0
21683,4,2,48.4,1,0,68.7,3.0,1.82,1.31,1.31,0.00,-1.02,-1.02,19.9,19.9,0,0
21710,4,2,48.4,1,0,68.7,3.0,1.82,1.38,1.38,0.00,-1.02,-1.02,19.9,19.9,0,0
21737,4,2,48.4,1,0,38.7,3.0,1.82,1.45,1.45,0.00,-1.14,-1.14,19.9,19.9,0,0
21765,4,2,48.4,1,0,38.7,3.0,1.82,1.53,1.53,0.00,-1.14,-1.14,19.9,19.9,0,0
21792,4,2,48.4,1,0,4.7,3.0,1.82,1.60,1.60,0.00,-0.98,-0.89,19.9,19.9,0,0
21820,4,2,48.4,1,0,4.7,3.0,1.82,1.63,1.63,0.00,-0.98,-0.89,19.9,19.9,0,0
21844,4,2,48.4,1,0,0.0,3.0,1.82,1.67,1.67,0.00,-0.49,-0.49,19.9,19.9,0,0
21904,4,2,48.4,1,0,0.0,3.0,1.82,1.71,1.71,0.00,-0.49,-0.49,19.9,19.9,0,0
21927,4,2,48.4,1,0,0.0,3.0,1.82,1.74,1.74,0.00,-0.44,-0.49,19.9,19.9,0,0
21990,4,2,48.4,1,0,0.0,3.0,1.82,1.78,1.78,0.00,-0.44,-0.49,19.9,19.9,0,0
22012,4,2,48.4,1,0,1.1,3.0,1.82,1.82,1.82,0.00,-0.27,-0.34,19.9,19.9,0,0
22076,4,2,48.4,1,0,1.1,3.0,1.82,1.85,1.85,0.00,-0.27,-0.34,19.9,19.9,0,0
22098,4,2,48.4,1,0,0.0,3.0,1.82,1.89,1.89,0.00,-0.26,-0.22,19.9,19.9,0,0
22162,4,2,48.4,1,0,0.0,3.0,1.82,1.92,1.92,0.00,-0.26,-0.22,19.9,19.9,0,0
22184,4,2,48.4,1,0,0.0,3.0,1.82,1.96,1.96,0.00,+0.11,-0.14,19.9,19.9,0,0
22247,4,2,48.4,1,0,0.0,3.0,1.82,2.00,2.00,0.00,+0.11,-0.14,19.9,19.9,0,0
22269,4,2,48.4,1,0,-1.7,3.0,1.82,2.03,2.03,0.00,+0.19,-0.20,19.9,19.9,0,0
22333,4,2,48.4,1,0,-1.7,3.0,1.82,2.07,2.07,0.00,+0.19,-0.20,19.9,19.9,0,0
22357,4,2,48.4,1,0,0.0,3.0,1.82,2.11,2.11,0.00,+0.12,-0.10,19.9,19.9,0,0
22417,4,2,48.4,1,0,0.0,3.0,1.82,2.14,2.14,0.00,+0.12,-0.10,19.9,19.9,0,0
22439,4,2,48.4,1,0,0.0,3.0,1.82,2.18,2.18,0.00,+0.04,-0.03,19.9,19.9,0,0
22502,4,2,48.4,1,0,0.0,3.0,1.82,2.22,2.22,0.00,+0.04,-0.03,19.9,19.9,0,0
22525,4,2,48.4,1,0,0.0,3.0,1.82,2.25,2.25,0.00,+0.01,-0.02,19.9,19.9,0,0
22588,4,2,48.4,1,0,0.0,3.0,1.82,2.29,2.29,0.00,+0.01,-0.02,19.9,19.9,0,0
22610,4,2,48.4,1,0,0.0,3.0,1.82,2.32,2.32,0.00,+0.02,-0.02,19.9,19.9,0,0
22673,4,2,48.4,1,0,0.0,3.0,1.82,2.36,2.36,0.00,+0.02,-0.02,19.9,19.9,0,0
22696,4,2,48.4,1,0,0.0,3.0,1.82,2.40,2.40,0.00,+0.03,-0.02,19.9,19.9,0,0
22759,4,2,48.4,1,0,0.0,3.0,1.82,2.43,2.43,0.00,+0.03,-0.02,19.9,19.9,0,0
22781,4,2,48.4,1,0,0.0,3.0,1.82,2.47,2.47,0.00,+0.02,-0.02,19.9,19.9,0,0
22844,4,2,48.4,1,0,0.0,3.0,1.82,2.51,2.51,0.00,+0.02,-0.02,19.9,19.9,0,0
22868,4,2,48.4,1,0,0.0,3.0,1.82,2.54,2.54,0.00,+0.02,-0.01,19.9,19.9,0,0
22934,4,2,48.4,1,0,0.0,3.0,1.82,2.58,2.58,0.00,+0.02,-0.01,19.9,19.9,0,0
22957,4,2,48.4,1,0,0.0,3.0,1.82,2.61,2.61,0.00,+0.03,-0.02,19.9,19.9,0,0
23020,4,2,48.4,1,0,0.0,3.0,1.82,2.65,2.65,0.00,+0.03,-0.02,19.9,19.9,0,0
23043,4,2,48.4,1,0,0.0,3.0,1.82,2.69,2.69,0.00,+0.02,-0.02,19.9,19.9,0,0
23107,4,2,48.4,1,0,0.0,3.0,1.82,2.72,2.72,0.00,+0.02,-0.02,19.9,19.9,0,0
23129,4,2,48.4,1,0,0.0,3.0,1.82,2.76,2.76,0.00,+0.03,-0.03,19.9,19.9,0,0
23193,4,2,48.4,1,0,0.0,3.0,1.82,2.80,2.80,0.00,+0.03,-0.03,19.9,19.9,0,0
23215,4,2,48.4,1,0,0.0,3.0,1.82,2.83,2.83,0.00,+0.01,-0.01,19.9,19.9,0,0
23278,4,2,48.4,1,0,0.0,3.0,1.82,2.87,2.87,0.00,+0.01,-0.01,19.9,19.9,0,0
23301,4,2,48.4,1,0,0.0,3.0,1.82,2.91,2.91,0.00,+0.02,-0.01,19.9,19.9,0,0
23365,4,2,48.4,1,0,0.0,3.0,1.82,2.94,2.94,0.00,+0.02,-0.01,19.9,19.9,0,0
23390,4,2,48.4,1,0,0.0,3.0,1.82,2.98,2.98,0.00,+0.02,-0.01,19.9,19.9,0,0
23457,4,2,48.4,1,0,0.0,3.0,1.82,3.01,3.01,0.00,+0.02,-0.01,19.9,19.9,0,0
23479,4,2,48.4,1,0,0.0,3.0,1.82,3.05,3.05,0.00,+0.01,-0.01,19.9,19.9,0,0
23543,4,2,48.4,1,0,0.0,3.0,1.82,3.09,3.09,0.00,+0.01,-0.01,19.9,19.9,0,0
23565,4,2,48.4,1,0,0.0,3.0,1.82,3.12,3.12,0.00,+0.01,-0.01,19.9,19.9,0,0
23629,4,2,48.4,1,0,0.0,3.0,1.82,3.16,3.16,0.00,+0.01,-0.01,19.9,19.9,0,0
23651,4,2,48.4,1,0,0.0,3.0,1.82,3.20,3.20,0.00,+0.01,-0.01,19.9,19.9,0,0
23714,4,2,48.4,1,0,0.0,3.0,1.82,3.23,3.23,0.00,+0.01,-0.01,19.9,19.9,0,0
23737,4,2,48.4,1,0,0.0,3.0,1.82,3.27,3.27,0.00,+0.02,-0.01,19.9,19.9,0,0
23800,4,2,48.4,1,0,0.0,3.0,1.82,3.30,3.30,0.00,+0.02,-0.01,19.9,19.9,0,0
23823,4,2,48.4,1,0,0.0,3.0,1.82,3.34,3.34,0.00,+0.02,-0.02,19.9,19.9,0,0
23886,4,2,48.4,1,0,0.0,3.0,1.82,3.38,3.38,0.00,+0.02,-0.02,19.9,19.9,0,0
23911,4,2,48.4,1,0,0.0,3.0,1.82,3.41,3.41,0.00,+0.02,-0.02,19.9,19.9,0,0
23977,4,2,48.4,1,0,0.0,3.0,1.82,3.45,3.45,0.00,+0.02,-0.02,19.9,19.9,0,0
24000,4,2,48.4,1,0,0.0,3.0,1.82,3.49,3.49,0.00,+0.01,-0.02,19.9,19.9,0,0
24064,4,2,48.4,1,0,0.0,3.0,1.82,3.52,3.52,0.00,+0.01,-0.02,19.9,19.9,0,0
24087,4,2,48.4,1,0,0.0,3.0,1.82,3.56,3.56,0.00,+0.01,-0.01,19.9,19.9,0,0
24150,4,2,48.4,1,0,0.0,3.0,1.82,3.60,3.60,0.00,+0.01,-0.01,19.9,19.9,0,0
24173,4,2,48.4,1,0,0.0,3.0,1.82,3.63,3.63,0.00,+0.02,-0.02,19.9,19.9,0,0
24236,4,2,48.4,1,0,0.0,3.0,1.82,3.67,3.67,0.00,+0.02,-0.02,19.9,19.9,0,0
24258,4,2,48.4,1,0,0.0,3.0,1.82,3.70,3.70,0.00,+0.03,-0.02,19.9,19.9,0,0
24322,4,2,48.4,1,0,0.0,3.0,1.82,3.74,3.74,0.00,+0.03,-0.02,19.9,19.9,0,0
24344,4,2,48.4,1,0,0.0,3.0,1.82,3.78,3.78,0.00,+0.02,-0.02,19.9,19.9,0,0
24407,4,2,48.4,1,0,0.0,3.0,1.82,3.81,3.81,0.00,+0.02,-0.02,19.9,19.9,0,0
24432,4,2,48.4,1,0,0.0,3.0,1.82,3.85,3.85,0.00,+0.02,-0.02,19.9,19.9,0,0
24498,4,2,48.4,1,0,0.0,3.0,1.82,3.89,3.89,0.00,+0.02,-0.02,19.9,19.9,0,0
24520,4,2,48.4,1,0,0.0,3.0,1.82,3.92,3.92,0.00,+0.01,-0.01,19.9,19.9,0,0
24583,4,2,48.4,1,0,0.0,3.0,1.82,3.96,3.96,0.00,+0.01,-0.01,19.9,19.9,0,0
